-48,172,58
-60,169,58
-72,164,58
-85,162,59
-95,160,60
-105,151,59
-118,147,61
-127,143,62
-21,95,183
-26,94,184
-33,91,183
-39,88,181
-43,84,179
-49,81,179
-55,79,182
-62,77,188
-68,73,188
-73,71,192
-79,66,195
-83,61,195
-86,56,193
-23,100,172
-28,98,170
-34,95,168
-41,93,169
-46,91,170
-52,87,169
-59,84,171
-64,80,171
-71,76,174
-76,73,176
-83,69,180
-86,63,178
-89,58,178
-25,108,159
-30,106,158
-37,103,157
-44,100,156
-48,96,154
-56,93,155
-64,91,159
-69,86,158
-77,83,162
-82,79,163
-89,75,167
-94,68,167
-99,64,168
-26,114,145
-32,112,144
-38,106,139
-45,102,138
-51,100,139
-59,98,142
-66,95,143
-72,90,143
-80,86,145
-86,83,148
-93,78,150
-99,72,151
-103,67,152
-27,119,136
-33,116,134
-39,109,129
-46,105,128
-53,104,130
-59,99,129
-68,97,132
-76,94,135
-83,90,136
-89,86,138
-97,81,141
-103,75,142
-107,70,142
-28,125,124
-34,122,122
-41,114,118
-49,111,117
-55,108,117
-63,105,118
-71,101,120
-79,97,121
-89,96,127
-94,91,127
-101,85,128
-108,78,129
-115,74,132
-30,133,115
-36,128,112
-43,120,107
-51,116,107
-58,115,108
-66,111,108
-75,107,109
-83,103,111
-91,98,113
-98,95,115
-107,90,118
-115,84,120
-121,78,121
-31,138,103
-38,135,102
-46,127,98
-54,123,98
-61,121,98
-69,116,98
-79,114,101
-89,110,102
-99,106,105
-103,100,104
-113,95,108
-121,88,109
-126,82,109
-34,148,95
-41,143,93
-49,137,91
-58,130,89
-64,127,89
-75,126,92
-85,121,92
-93,115,92
-104,111,95
-110,107,96
-120,101,98
-128,93,99
-137,89,102
-35,155,88
-43,150,86
-52,145,85
-62,140,85
-69,136,84
-79,132,85
-91,130,88
-99,123,87
-110,119,90
-116,113,90
-128,108,93
-137,100,94
-145,94,96
-37,163,78
-45,158,76
-55,153,76
-65,147,75
-73,144,75
-85,143,77
-96,138,78
-106,131,79
-119,128,82
-125,121,81
-135,114,82
-145,105,83
-151,98,84
-39,170,67
-48,169,67
-58,161,65
-70,157,66
-77,153,65
-90,151,67
-103,147,69
-115,143,70
-126,135,71
-132,128,70
-145,121,72
-152,110,72
-158,103,72
-40,176,58
-49,174,59
-62,171,59
-73,165,58
-82,162,59
-94,157,59
-108,155,61
-121,150,63
-133,143,63
-140,136,63
-151,127,64
-159,115,63
-162,105,63
117,108,173
113,115,175
100,118,168
92,125,169
84,128,167
74,132,165
64,135,163
54,138,161
44,142,161
36,143,160
26,144,159
16,144,158
8,143,155
121,111,161
113,116,159
102,120,155
94,127,155
87,132,155
75,133,149
65,137,148
54,140,147
44,141,145
36,143,144
26,145,144
16,146,144
8,148,145
127,117,147
117,119,142
106,124,139
95,130,137
86,131,134
76,135,132
66,141,132
56,143,130
45,145,129
37,146,128
27,150,130
17,154,132
9,158,134
128,118,128
122,124,128
109,128,124
97,132,120
88,133,117
78,138,117
67,141,115
56,145,115
46,149,115
38,150,114
28,154,115
17,157,116
9,159,117
132,121,118
124,127,117
109,128,111
98,133,108
90,136,107
79,141,106
69,145,106
58,148,105
47,151,104
39,153,104
28,157,105
18,162,107
9,165,109
135,124,103
126,129,101
112,132,98
102,138,97
93,142,96
82,145,94
70,149,93
59,152,92
48,156,92
40,157,91
29,162,93
18,167,94
10,171,96
135,124,87
129,132,87
117,138,86
106,144,84
96,146,83
85,151,82
73,155,81
61,156,79
50,161,80
41,161,79
30,167,80
19,172,82
10,178,84
140,129,74
135,138,75
120,141,72
109,149,72
100,153,71
88,157,70
75,159,68
64,163,68
53,169,69
42,165,67
31,174,69
20,179,70
10,186,73
143,131,60
139,142,62
127,149,61
113,154,59
103,157,59
92,163,58
78,166,57
65,167,56
53,172,56
44,173,56
32,180,57
20,185,58
11,193,60
150,138,52
144,147,52
134,157,53
117,159,50
107,162,49
95,169,49
82,175,49
69,176,48
56,180,48
46,182,48
33,185,48
21,192,49
11,194,49
154,141,38
149,153,39
136,160,38
126,171,39
113,171,37
99,177,37
86,182,36
72,185,36
59,188,36
49,191,36
35,195,36
22,198,36
12,205,37
159,146,24
156,159,24
139,164,24
130,176,24
117,178,23
104,185,23
91,193,23
76,194,23
62,199,23
51,201,23
37,203,23
23,207,23
12,207,23
161,148,12
155,159,13
149,175,13
132,180,13
121,185,13
107,191,12
94,198,12
77,198,12
64,206,12
52,206,12
37,207,12
23,208,12
12,213,12
76,121,155
67,121,151
58,124,149
48,125,146
40,124,142
32,127,142
23,128,141
13,128,140
4,130,141
-1,130,141
-11,130,142
-20,131,144
-27,128,142
77,122,141
69,124,139
58,124,134
48,126,132
41,125,129
31,126,127
22,127,126
13,127,125
4,128,125
-1,130,127
-11,132,130
-20,132,130
-27,132,132
79,126,126
71,127,124
59,127,119
50,130,118
41,128,114
32,127,111
23,131,113
14,130,111
4,131,112
-2,134,113
-11,135,115
-21,137,118
-29,138,120
82,131,114
72,130,109
61,130,106
50,130,103
42,128,99
32,129,98
23,132,99
14,132,98
5,135,100
-2,136,100
-12,141,104
-22,141,105
-30,144,108
83,132,103
73,132,99
61,130,94
49,129,91
42,130,90
33,131,89
23,133,89
14,135,89
5,136,90
-2,140,92
-12,143,94
-22,144,96
-30,146,98
86,138,91
75,135,87
62,133,82
51,133,80
43,134,79
33,134,77
24,138,78
14,138,78
5,141,79
-2,142,80
-12,146,82
-23,149,85
-32,156,89
88,141,79
78,141,76
64,136,71
52,135,68
45,138,68
35,140,68
25,143,68
15,145,69
5,147,69
-2,150,71
-12,152,72
-24,155,74
-33,158,76
92,146,67
80,144,64
66,141,61
55,142,59
47,145,59
36,145,58
26,148,59
16,150,59
5,152,59
-2,151,59
-13,159,62
-24,160,63
-35,168,67
93,149,55
83,150,53
68,146,50
57,149,50
48,148,48
38,153,49
28,156,49
16,153,48
5,160,50
-2,157,49
-13,162,51
-26,166,52
-35,170,54
97,155,47
87,156,45
73,156,44
60,156,42
51,158,42
39,157,41
29,163,42
17,162,41
6,166,42
-2,167,42
-14,167,43
-26,170,44
-36,173,45
100,160,34
90,161,33
76,162,32
63,163,32
54,166,32
42,168,31
30,170,31
18,173,31
6,176,32
-2,177,32
-15,177,32
-28,181,33
-38,182,34
103,164,21
93,167,21
78,168,20
66,172,20
56,173,20
43,173,19
32,180,20
19,182,20
7,188,21
-2,184,20
-15,185,20
-28,185,20
-39,186,21
105,168,11
96,172,11
83,177,11
69,179,11
59,182,11
45,180,10
33,187,11
20,190,11
7,190,11
-2,192,11
-16,193,11
-30,193,11
-39,188,11
39,124,141
32,125,140
23,125,138
13,122,133
7,123,134
-1,121,131
-9,121,132
-17,119,131
-26,121,134
-33,119,134
-42,118,136
-50,116,137
-56,112,136
39,125,128
32,125,126
22,123,122
13,122,120
7,119,116
-1,120,117
-9,119,116
-17,118,117
-25,117,117
-32,118,120
-42,119,123
-51,118,126
-58,117,127
41,130,115
33,128,112
23,125,108
13,122,104
7,120,102
-1,121,102
-9,118,101
-18,120,103
-27,122,106
-33,121,107
-43,122,110
-53,123,114
-60,122,115
42,134,103
34,132,100
23,126,94
14,124,91
7,120,88
-1,119,88
-9,121,89
-18,121,90
-27,122,92
-35,126,96
-44,124,97
-53,123,99
-62,126,103
42,136,94
34,132,90
23,126,84
14,123,81
7,121,80
-1,122,80
-9,124,81
-18,123,82
-27,124,84
-35,127,86
-45,127,89
-55,127,91
-64,128,94
43,138,81
35,135,78
24,131,75
14,128,72
7,127,71
-1,124,70
-9,126,71
-19,128,73
-28,129,74
-36,131,76
-46,131,78
-56,131,80
-65,131,82
45,145,72
36,141,69
24,132,63
15,132,63
7,130,62
-1,130,61
-10,132,62
-19,131,62
-29,131,63
-36,133,65
-47,134,67
-58,133,68
-69,139,74
46,148,60
37,144,58
25,139,55
15,136,53
8,137,53
-1,135,53
-10,137,53
-20,135,53
-31,140,56
-38,138,56
-49,140,58
-60,139,59
-71,144,63
48,153,50
39,153,49
26,144,45
16,144,45
8,143,45
-1,144,45
-11,143,45
-21,142,45
-31,143,45
-40,145,47
-51,145,48
-63,146,49
-73,147,51
49,157,42
41,159,42
28,154,40
17,152,39
9,150,38
-1,150,38
-12,152,39
-22,149,38
-33,152,39
-42,152,40
-54,153,41
-66,151,42
-76,153,43
51,163,31
42,162,30
29,161,30
18,160,29
10,163,30
-1,162,29
-12,162,29
-23,157,29
-35,160,30
-45,163,30
-57,161,31
-68,157,31
-79,159,32
54,171,20
43,169,19
31,170,19
19,167,18
10,166,18
-1,168,18
-13,170,19
-25,170,19
-38,171,19
-47,169,19
-59,168,19
-71,164,20
-80,160,20
53,170,10
44,172,10
32,174,10
19,173,10
10,175,10
-1,173,10
-13,176,10
-26,174,10
-39,178,10
-48,176,10
-61,173,10
-74,171,10
-82,165,10
4,123,134
-1,123,133
-10,122,133
-18,121,133
-24,118,131
-33,117,132
-40,113,130
-49,112,133
-57,110,135
-64,108,137
-72,105,139
-81,101,141
-85,95,139
4,125,123
-1,123,120
-10,121,119
-18,119,118
-24,117,117
-32,114,116
-41,115,120
-49,111,119
-57,109,120
-63,107,122
-73,106,126
-80,100,125
-87,98,128
5,129,110
-1,126,107
-10,125,106
-18,122,104
-24,119,103
-33,118,104
-42,118,106
-49,113,104
-58,111,107
-66,112,110
-75,108,112
-84,105,114
-90,101,115
5,130,96
-1,128,94
-10,127,94
-19,124,92
-25,122,92
-33,119,91
-42,117,91
-50,115,93
-59,114,94
-67,113,97
-77,111,100
-87,108,102
-94,105,104
5,133,87
-1,130,85
-10,128,84
-19,124,83
-25,121,81
-33,119,81
-42,117,82
-50,115,83
-60,115,85
-68,115,88
-78,113,91
-87,109,92
-97,109,96
5,138,77
-1,135,76
-10,132,75
-19,128,73
-25,124,71
-34,124,72
-43,120,72
-52,120,74
-62,119,76
-69,117,76
-81,117,80
-91,114,82
-100,113,85
5,144,68
-1,136,64
-11,133,63
-20,130,62
-26,127,61
-35,124,61
-45,125,63
-54,123,63
-64,122,65
-71,119,65
-83,120,69
-94,117,71
-106,119,75
5,148,58
-1,144,56
-11,139,54
-21,138,54
-28,134,53
-36,130,53
-47,132,55
-56,128,55
-68,130,57
-74,124,56
-87,125,59
-99,123,61
-110,123,64
6,154,48
-1,150,47
-12,145,45
-21,142,45
-29,140,44
-39,138,45
-49,138,45
-59,135,46
-70,133,47
-78,131,47
-92,133,50
-103,129,51
-114,128,54
6,161,41
-2,158,40
-12,153,39
-23,150,38
-31,149,39
-42,149,39
-51,144,39
-62,141,39
-73,139,40
-82,139,41
-96,139,43
-107,134,44
-116,130,44
6,167,30
-2,165,30
-13,159,29
-24,157,29
-32,157,29
-43,153,29
-54,152,29
-66,150,30
-78,148,30
-86,146,31
-100,144,32
-111,138,32
-120,135,33
6,173,19
-2,170,19
-13,167,18
-25,166,18
-34,164,18
-45,161,18
-57,159,18
-68,156,19
-82,156,19
-91,153,19
-103,148,20
-115,143,20
-122,137,20
6,175,10
-2,176,10
-14,173,10
-26,171,10
-35,171,10
-47,168,10
-59,167,10
-71,162,10
-84,161,10
-94,158,10
-106,154,11
-116,145,10
-126,142,11
-28,123,137
-34,122,138
-42,118,136
-51,115,136
-56,111,136
-65,109,139
-72,104,138
-81,101,141
-88,95,141
-95,92,144
-103,86,146
-108,78,145
-111,72,144
-28,125,125
-34,122,124
-42,117,122
-51,114,123
-57,112,123
-65,108,123
-74,107,127
-80,100,125
-89,95,127
-95,92,130
-103,87,132
-109,79,132
-112,73,131
-29,128,112
-36,126,112
-43,120,108
-51,116,108
-57,113,108
-66,110,109
-75,108,112
-83,103,112
-91,98,114
-96,93,114
-107,90,119
-113,82,119
-120,78,122
-31,134,101
-37,132,101
-44,121,95
-52,118,95
-58,114,94
-67,111,96
-75,108,97
-83,102,97
-92,99,99
-99,96,101
-109,92,105
-117,85,106
-124,80,109
-31,135,91
-37,131,90
-44,123,86
-52,118,85
-58,115,85
-67,111,85
-76,109,87
-85,105,89
-95,102,91
-101,98,92
-110,92,95
-119,86,97
-124,81,97
-31,138,79
-38,134,78
-46,127,76
-55,124,76
-61,120,76
-69,116,76
-78,112,77
-88,109,78
-96,103,79
-103,100,81
-114,96,84
-122,89,85
-128,83,86
-32,142,69
-39,139,68
-47,129,65
-56,127,65
-61,121,64
-71,119,65
-81,116,67
-90,111,68
-99,106,68
-106,103,70
-116,98,72
-124,90,72
-131,85,74
-34,148,59
-41,145,59
-50,138,57
-58,132,56
-65,129,56
-74,123,56
-84,120,57
-92,114,57
-104,111,59
-109,105,59
-121,102,62
-130,94,63
-137,89,64
-35,155,49
-42,148,48
-51,142,47
-60,136,46
-68,135,47
-77,128,46
-87,125,47
-96,119,48
-107,115,49
-113,110,49
-126,106,51
-134,97,51
-144,93,53
-36,160,42
-44,156,41
-54,151,41
-64,145,40
-71,140,40
-82,137,40
-91,131,40
-100,124,40
-112,121,42
-119,115,42
-132,111,44
-140,102,44
-150,97,45
-38,166,31
-46,161,30
-57,157,30
-66,150,30
-74,146,30
-84,141,30
-98,140,31
-105,130,30
-117,126,31
-127,123,32
-139,117,33
-147,107,33
-155,100,33
-39,171,19
-48,169,19
-59,162,19
-70,158,19
-77,153,19
-89,149,19
-102,146,19
-113,139,20
-126,136,20
-133,129,20
-146,122,21
-152,111,21
-160,104,21
-39,173,10
-49,174,10
-62,171,10
-73,166,10
-81,160,10
-92,154,10
-105,151,10
-116,143,10
-130,140,11
-139,134,11
-151,127,11
-158,115,11
-163,106,11
141,130,120
133,136,119
125,147,121
113,154,120
102,156,117
89,158,114
77,162,113
65,166,112
52,167,110
43,168,109
31,173,110
19,172,109
10,173,109
139,128,105
132,135,105
126,148,108
113,154,106
101,154,103
89,158,101
76,161,99
64,164,98
52,166,97
42,166,95
30,169,95
19,172,96
10,172,96
137,126,87
131,133,87
125,147,90
113,154,90
102,154,87
92,164,88
77,162,84
63,163,82
51,165,81
43,168,81
31,170,81
19,173,81
10,177,83
141,130,74
134,138,74
127,149,76
116,158,76
103,157,72
91,162,72
77,163,69
64,165,68
52,168,68
43,168,67
31,173,68
19,177,68
10,179,69
139,128,62
135,138,63
124,146,63
115,156,63
106,161,63
90,160,60
77,163,59
65,167,58
52,168,57
43,169,57
31,173,57
19,176,58
10,179,58
143,132,49
138,141,49
126,149,49
115,156,49
107,162,49
93,165,47
80,169,47
66,168,45
53,170,44
44,172,44
31,173,44
20,180,45
10,184,46
144,132,35
137,140,35
130,153,35
117,159,35
107,162,34
95,169,34
80,169,33
65,168,32
53,170,32
44,175,32
32,176,32
20,181,32
10,185,33
146,134,21
139,142,21
131,154,21
120,164,21
109,166,21
96,170,21
80,170,20
67,172,19
55,178,20
44,175,19
33,180,19
20,185,20
11,195,21
149,138,7
140,143,7
131,154,7
122,166,7
109,166,7
97,172,7
82,174,7
68,175,7
56,179,7
46,181,6
33,185,7
21,190,7
11,196,7
153,140,-3
147,150,-3
137,162,-3
125,170,-3
113,172,-3
100,177,-3
85,180,-3
71,181,-2
57,183,-2
47,185,-2
34,189,-2
21,194,-2
11,200,-3
156,143,-18
149,153,-18
141,166,-18
127,173,-18
115,175,-17
100,178,-17
87,185,-17
72,185,-16
59,191,-17
49,192,-16
35,196,-16
22,198,-16
11,201,-17
156,143,-33
153,156,-34
140,165,-33
131,179,-34
115,175,-32
103,183,-32
89,189,-32
75,194,-32
61,197,-32
50,197,-31
36,200,-31
21,196,-30
11,202,-31
161,148,-46
152,156,-45
144,170,-46
131,178,-46
119,181,-45
104,185,-44
91,193,-45
77,196,-44
62,199,-43
51,202,-43
37,204,-43
22,204,-43
12,205,-43
88,141,104
80,144,103
67,144,100
56,145,97
48,148,97
37,149,96
27,151,96
16,151,95
5,155,97
-2,153,96
-13,156,98
-23,153,97
-31,150,96
90,144,94
79,142,91
66,141,87
56,145,87
47,146,85
37,148,85
27,151,85
16,149,83
5,150,83
-2,151,84
-13,153,85
-23,152,86
-31,151,86
90,144,79
80,143,77
68,145,75
55,144,72
47,144,71
37,149,72
26,149,71
16,149,70
5,150,70
-2,152,71
-13,155,73
-24,156,74
-32,155,74
91,145,66
80,145,64
67,143,61
55,142,59
47,144,58
36,143,57
26,146,57
15,147,57
5,148,57
-2,148,57
-12,150,58
-23,151,59
-31,149,59
90,144,55
80,145,54
67,142,51
54,141,49
47,143,49
35,142,48
25,144,47
15,148,48
5,150,49
-2,149,48
-12,149,49
-23,149,49
-30,146,49
92,146,43
81,145,42
67,143,40
55,144,39
46,142,37
36,143,37
26,146,37
15,148,37
5,150,37
-2,152,38
-12,147,37
-21,140,35
-29,138,35
94,150,31
82,147,30
68,145,28
55,144,27
47,145,27
37,147,27
26,149,27
15,148,26
5,151,27
-2,149,26
-12,143,25
-21,140,25
-28,137,25
96,153,19
83,149,18
69,147,17
58,151,17
49,150,17
37,150,16
27,153,16
16,154,16
5,154,16
-2,155,16
-12,145,15
-21,139,15
-29,139,15
97,155,6
85,153,6
72,153,6
59,152,6
50,153,6
38,154,5
27,155,5
16,154,5
5,158,5
-2,155,5
-12,147,5
-22,144,5
-29,138,5
99,158,-2
89,159,-2
74,158,-2
62,161,-2
51,158,-2
40,159,-2
28,161,-2
17,160,-2
6,162,-2
-2,159,-2
-12,148,-2
-22,146,-2
-29,140,-2
102,163,-16
89,160,-15
76,162,-15
63,165,-15
53,164,-14
41,166,-14
29,166,-14
17,165,-14
6,170,-14
-2,165,-14
-13,153,-13
-23,149,-12
-30,143,-12
103,163,-30
92,165,-29
78,167,-28
66,171,-28
55,170,-28
42,170,-27
31,174,-27
18,174,-27
6,176,-27
-2,166,-26
-13,155,-24
-23,150,-23
-30,145,-23
102,163,-40
92,166,-40
80,171,-39
67,173,-39
57,176,-39
43,174,-37
32,179,-38
19,178,-37
6,180,-38
-2,173,-36
-13,159,-33
-23,153,-32
-30,146,-31
42,135,89
34,135,87
24,134,86
15,135,85
8,136,86
-1,138,86
-10,139,87
-20,136,86
-30,135,87
-37,134,87
-47,134,89
-56,129,88
-61,122,86
42,133,77
34,131,75
24,132,74
15,134,75
8,137,76
-1,135,75
-10,138,77
-20,134,75
-29,132,75
-35,129,74
-46,130,76
-55,127,77
-61,124,77
41,132,64
34,132,64
24,131,62
15,132,62
8,131,61
-1,133,62
-10,132,62
-19,130,62
-29,130,62
-35,129,62
-46,132,65
-56,130,66
-63,127,66
38,121,49
31,121,48
23,125,49
14,124,48
7,124,48
-1,126,49
-10,127,49
-18,125,49
-27,124,49
-35,127,51
-44,124,51
-56,130,55
-62,124,53
36,114,39
29,115,39
20,113,37
12,111,36
7,116,38
-1,118,38
-9,120,39
-17,119,39
-26,121,40
-34,122,41
-44,124,43
-53,122,43
-61,123,45
32,101,26
27,107,28
18,100,25
12,109,27
6,109,27
0,108,27
-8,113,28
-16,112,28
-24,111,28
-33,119,31
-40,113,30
-47,110,30
-60,120,33
34,108,20
26,102,19
20,108,19
11,99,17
6,104,18
0,104,18
-8,108,19
-16,107,19
-22,101,18
-29,107,19
-37,104,19
-49,113,22
-56,113,22
34,108,12
27,105,11
20,109,11
11,100,10
6,101,10
0,104,11
-8,105,11
-15,104,11
-22,102,11
-29,107,11
-36,104,11
-48,112,13
-56,113,13
34,108,4
28,108,4
20,111,4
11,102,3
6,109,4
